# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3809278	3809856	+	MPDKNC_04009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C788
contig_1	cds	3810022	3810462	+	MPDKNC_04010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE295CE
contig_1	cds	3810479	3811969	+	MPDKNC_04011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE33CF9
contig_1	cds	3812465	3813211	+	MPDKNC_04012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CB8C
contig_1	cds	3813297	3813872	-	MPDKNC_04013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE32CE0
contig_1	cds	3814190	3814771	-	MPDKNC_04014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2276B
contig_1	cds	3814795	3821025	-	MPDKNC_04015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE355ED
contig_1	cds	3821687	3822157	-	MPDKNC_04016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B778
contig_1	cds	3822182	3823585	-	MPDKNC_04017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A834
contig_1	cds	3824272	3824778	-	MPDKNC_04018	335.0	2.1e-116	0.964	1.0	1.0	UniRef:UniRef90_UPI001EE2F3D2
contig_1	cds	3824757	3826199	-	MPDKNC_04019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE34370
contig_1	cds	3826196	3826531	-	MPDKNC_04020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A9BB
contig_1	cds	3826924	3827727	+	MPDKNC_04021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE295F6
contig_1	cds	3827871	3828908	+	MPDKNC_04022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18036
contig_1	cds	3828994	3829431	-	MPDKNC_04023	261.0	6.1e-88	1.0	1.0	0.931	UniRef:UniRef90_A0A5D4RNJ0
contig_1	cds	3829843	3830253	-	MPDKNC_04024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE21239
contig_1	cds	3830573	3831142	-	MPDKNC_04025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30D2F
contig_1	cds	3831142	3831729	-	MPDKNC_04026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A5B7
contig_1	cds	3831795	3832382	-	MPDKNC_04027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2FE39
contig_1	cds	3832521	3833069	-	MPDKNC_04028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00114D9654
contig_1	cds	3833413	3834516	-	MPDKNC_04029	704.0	3.9e-256	0.978	1.0	1.0	UniRef:UniRef90_UPI001EE31F14
contig_1	cds	3834894	3836015	+	MPDKNC_04030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28FB3
contig_1	cds	3836405	3837502	-	MPDKNC_04031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1F301
contig_1	cds	3837495	3839021	-	MPDKNC_04032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B1A6
contig_1	cds	3839018	3840325	-	MPDKNC_04033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE280BD
contig_1	cds	3840338	3841507	-	MPDKNC_04034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D23F
contig_1	cds	3841476	3842300	-	MPDKNC_04035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2617C
contig_1	cds	3842305	3843216	-	MPDKNC_04036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28CDD
contig_1	cds	3843203	3843724	-	MPDKNC_04037	255.0	1.4e-84	0.815	0.806	0.837	UniRef:UniRef90_UPI00295E270D
contig_1	cds	3843919	3844806	-	MPDKNC_04038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DE62
contig_1	cds	3844821	3846641	-	MPDKNC_04039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002359D491
contig_1	ncRNA-region	3846818	3846936	-	-	92.5	1.4e-14	-	-	-	RFAM:RF01735
contig_1	cds	3847024	3847791	-	MPDKNC_04040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2BDB5
contig_1	cds	3847875	3848582	-	MPDKNC_04041	426.0	3.2e-150	0.987	0.983	0.931	UniRef:UniRef90_A0A0M0G0K3
contig_1	cds	3848575	3849303	-	MPDKNC_04042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DA55
contig_1	cds	3849505	3850293	+	MPDKNC_04043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39A22
contig_1	cds	3850462	3851430	+	MPDKNC_04044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2F637
contig_1	cds	3851530	3851703	+	MPDKNC_04045	88.6	4.2e-22	1.0	0.877	0.632	UniRef:UniRef90_UPI0003685B57
contig_1	cds	3851835	3852689	+	MPDKNC_04046	426.0	3.8e-149	1.0	1.092	0.729	UniRef:UniRef90_A0A0B0D0Z3
contig_1	cds	3852747	3854102	-	MPDKNC_04047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2E836
contig_1	cds	3854358	3855557	+	MPDKNC_04048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1EFB5
contig_1	cds	3855575	3856279	+	MPDKNC_04049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2AAA8
contig_1	cds	3856308	3856490	-	MPDKNC_04050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3350E
contig_1	cds	3856509	3857039	-	MPDKNC_04051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29B90
contig_1	cds	3857139	3858686	-	MPDKNC_04052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE187CB
contig_1	cds	3858960	3860516	-	MPDKNC_04053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22543
contig_1	cds	3860742	3861725	-	MPDKNC_04054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE17BBA
contig_1	cds	3862032	3862526	+	MPDKNC_04055	299.0	2.0e-102	0.982	0.988	0.913	UniRef:UniRef90_A0A161T3N7
contig_1	cds	3862872	3864308	-	MPDKNC_04056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE26902
contig_1	cds	3864292	3864978	-	MPDKNC_04057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012EF829B
contig_1	cds	3865090	3865860	-	MPDKNC_04058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30709
contig_1	cds	3866118	3866408	+	MPDKNC_04059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2BD9B
contig_1	cds	3866673	3868088	+	MPDKNC_04060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A6D402
contig_1	cds	3869180	3870874	+	MPDKNC_04061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE34ECA
contig_1	cds	3870930	3871331	-	MPDKNC_04062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1CB57
contig_1	cds	3871379	3871921	-	MPDKNC_04063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24BB7
contig_1	cds	3872157	3872522	+	MPDKNC_04064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0025AFFB48
contig_1	cds	3872550	3873041	+	MPDKNC_04065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22F71
contig_1	cds	3873075	3873647	-	MPDKNC_04066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3164D
contig_1	cds	3873796	3874518	+	MPDKNC_04067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RM73
contig_1	cds	3874603	3875283	-	MPDKNC_04068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RSF4
contig_1	cds	3875314	3876456	-	MPDKNC_04069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RQ05
contig_1	cds	3876915	3877547	+	MPDKNC_04070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE39EE2
contig_1	cds	3877835	3879067	+	MPDKNC_04071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18DC6
contig_1	cds	3879321	3880382	-	MPDKNC_04072	649.0	1.4e-234	0.989	1.0	0.994	UniRef:UniRef90_A0A0M0G0H6
contig_1	cds	3880451	3881560	-	MPDKNC_04073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE298DD
contig_1	cds	3881578	3882306	-	MPDKNC_04074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2D6AC
contig_1	cds	3882569	3884029	+	MPDKNC_04075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE20369
contig_1	cds	3884039	3885559	+	MPDKNC_04076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3A0D3
contig_1	cds	3885562	3886734	+	MPDKNC_04077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE33FAC
contig_1	cds	3886822	3888594	+	MPDKNC_04078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A067
contig_1	cds	3889151	3891970	+	MPDKNC_04079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE394A6
contig_1	cds	3892127	3893293	-	MPDKNC_04080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE19DC5
contig_1	cds	3893286	3893684	-	MPDKNC_04081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011543AFB
contig_1	cds	3894399	3896480	+	MPDKNC_04082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2020E
contig_1	cds	3896703	3897533	+	MPDKNC_04083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00115066FB
contig_1	cds	3897552	3898349	+	MPDKNC_04084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001152C68A
contig_1	cds	3898636	3900765	+	MPDKNC_04085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E5E8
contig_1	cds	3900979	3902046	+	MPDKNC_04086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F9C6A0
contig_1	cds	3902257	3905376	+	MPDKNC_04087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2063C
contig_1	cds	3905456	3906127	-	MPDKNC_04088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1899E
contig_1	cds	3906164	3907039	-	MPDKNC_04089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29625
contig_1	cds	3907236	3907352	+	MPDKNC_04090	-	-	-	-	-	-
contig_1	cds	3907571	3907891	+	MPDKNC_04091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A165IPK0
contig_1	cds	3907922	3908863	-	MPDKNC_04092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE27FD3
contig_1	cds	3908847	3910115	-	MPDKNC_04093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE23312
contig_1	cds	3910112	3911785	-	MPDKNC_04094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3A080
contig_1	cds	3911778	3913307	-	MPDKNC_04095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE34DF0
contig_1	cds	3913417	3913863	-	MPDKNC_04096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012EF527E
contig_1	cds	3913999	3914472	-	MPDKNC_04097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RM14
contig_1	cds	3914954	3915157	-	MPDKNC_04098	-	-	-	-	-	-
contig_1	cds	3915431	3915571	-	MPDKNC_04099	-	-	-	-	-	-
contig_1	cds	3915741	3916406	+	MPDKNC_04100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE36C27
contig_1	cds	3916416	3917642	+	MPDKNC_04101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE36CC1
contig_1	cds	3917994	3919571	+	MPDKNC_04102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E164
contig_1	cds	3919674	3921299	+	MPDKNC_04103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE34C1D
contig_1	cds	3921292	3924111	+	MPDKNC_04104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE289A0
contig_1	cds	3924296	3924460	-	MPDKNC_04105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000A6E49A8
contig_1	cds	3924479	3924841	-	MPDKNC_04106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5VCK3
contig_1	cds	3925103	3925543	+	MPDKNC_04107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012F17BB7
contig_1	cds	3925641	3925961	+	MPDKNC_04108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZK0
contig_1	cds	3926011	3926163	-	MPDKNC_04109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2F6DE
contig_1	ncRNA-region	3926194	3926316	-	-	63.7	1.4e-10	-	-	-	RFAM:RF03167
contig_1	cds	3926633	3927292	-	MPDKNC_04110	408.0	1.5e-143	1.0	0.986	0.932	UniRef:UniRef90_A0A0M0FZJ8
contig_1	cds	3927541	3927834	+	MPDKNC_04111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1856A
contig_1	cds	3927831	3928394	+	MPDKNC_04112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE25C01
contig_1	cds	3928443	3928877	-	MPDKNC_04113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5T2F4
contig_1	cds	3928979	3929236	-	MPDKNC_04114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5Y7S1
contig_1	cds	3929252	3930070	-	MPDKNC_04115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1999B
contig_1	cds	3930128	3930940	-	MPDKNC_04116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30CB1
contig_1	cds	3931007	3932017	-	MPDKNC_04117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G063
contig_1	cds	3932315	3932575	-	MPDKNC_04118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5VCL3
contig_1	cds	3933271	3935559	-	MPDKNC_04119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE328C2
contig_1	cds	3935771	3937438	-	MPDKNC_04120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FA95D8
contig_1	cds	3937496	3937798	-	MPDKNC_04121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZK5
contig_1	cds	3938285	3939157	-	MPDKNC_04122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RRG5
contig_1	cds	3939359	3939793	+	MPDKNC_04123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3250C
contig_1	cds	3939835	3940848	-	MPDKNC_04124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A440
contig_1	cds	3940930	3941382	-	MPDKNC_04125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29996
contig_1	cds	3941487	3942791	-	MPDKNC_04126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V6A0
contig_1	cds	3942824	3943573	-	MPDKNC_04127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FBAD8D
contig_1	cds	3943576	3943755	-	MPDKNC_04128	-	-	-	-	-	-
contig_1	cds	3943789	3944025	-	MPDKNC_04129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZQ7
contig_1	cds	3944299	3944703	-	MPDKNC_04130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RPU6
contig_1	cds	3944726	3946129	-	MPDKNC_04131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZL3
contig_1	cds	3946174	3947034	-	MPDKNC_04132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2E2FD
contig_1	cds	3947120	3948628	-	MPDKNC_04133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RRF5
contig_1	cds	3948656	3949192	-	MPDKNC_04134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZR1
contig_1	cds	3949189	3949707	-	MPDKNC_04135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZL8
contig_1	cds	3949891	3950109	-	MPDKNC_04136	112.0	3.3e-31	1.0	1.0	0.889	UniRef:UniRef90_A0A1I0CY30
contig_1	cds	3950183	3950896	-	MPDKNC_04137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZL7
contig_1	cds	3950919	3951293	-	MPDKNC_04138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5VET3
contig_1	cds	3951299	3951520	-	MPDKNC_04139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SFI9
contig_1	cds	3951966	3953117	-	MPDKNC_04140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000AD09767
contig_1	cds	3953135	3953764	-	MPDKNC_04141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V879
contig_1	cds	3953964	3955205	-	MPDKNC_04142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A2A7
contig_1	cds	3955392	3955934	-	MPDKNC_04143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RN70
contig_1	cds	3955947	3956387	-	MPDKNC_04144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RNL1
contig_1	cds	3956507	3957796	-	MPDKNC_04145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RRE8
contig_1	cds	3957818	3958261	-	MPDKNC_04146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RMB8
contig_1	cds	3959505	3960056	-	MPDKNC_04147	320.0	5.0e-110	1.0	1.0	0.995	UniRef:UniRef90_A0A0M0G0M2
contig_1	cds	3960183	3961682	-	MPDKNC_04148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24331
contig_1	cds	3961697	3963190	-	MPDKNC_04149	979.0	0.0	1.0	1.0	0.986	UniRef:UniRef90_A0A0M0G123
contig_1	cds	3963322	3964305	+	MPDKNC_04150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2B78E
contig_1	cds	3964317	3964982	+	MPDKNC_04151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1802C
contig_1	cds	3965073	3965714	-	MPDKNC_04152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0025AEEA9F
contig_1	cds	3965737	3967029	-	MPDKNC_04153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE25D3F
contig_1	cds	3967062	3968177	-	MPDKNC_04154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CF0D
contig_1	cds	3968211	3969053	-	MPDKNC_04155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE23E1B
contig_1	cds	3969071	3970057	-	MPDKNC_04156	602.0	5.6e-217	0.933	1.0	0.993	UniRef:UniRef90_A0A0M0G0K9
contig_1	cds	3970144	3971454	-	MPDKNC_04157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28358
contig_1	cds	3971884	3972525	-	MPDKNC_04158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24DF7
contig_1	cds	3972522	3972941	-	MPDKNC_04159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE20FAE
contig_1	cds	3973423	3974976	-	MPDKNC_04160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2908E
contig_1	cds	3974969	3976708	-	MPDKNC_04161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE15C5C
contig_1	cds	3978161	3979477	-	MPDKNC_04162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18981
contig_1	cds	3979492	3980544	-	MPDKNC_04163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3460B
contig_1	cds	3980618	3981418	-	MPDKNC_04164	550.0	2.0e-198	1.0	0.996	0.981	UniRef:UniRef90_A0A5D4RNH7
contig_1	cds	3981552	3982592	-	MPDKNC_04165	673.0	2.6e-244	1.0	0.991	0.980	UniRef:UniRef90_A0A0M0G0B5
contig_1	cds	3982909	3983343	-	MPDKNC_04166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RM95
contig_1	cds	3983442	3984332	-	MPDKNC_04167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE37D8B
contig_1	cds	3984504	3985364	-	MPDKNC_04168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE26FEA
contig_1	cds	3985364	3986437	-	MPDKNC_04169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZQ0
contig_1	cds	3986558	3987004	-	MPDKNC_04170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE26CED
contig_1	cds	3987113	3987721	-	MPDKNC_04171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22A59
contig_1	cds	3987757	3987945	-	MPDKNC_04172	-	-	-	-	-	-
contig_1	cds	3987945	3988154	-	MPDKNC_04173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5T290
contig_1	ncRNA-region	3988164	3988194	-	-	40.2	2.5e-05	-	-	-	RFAM:RF03156
contig_1	cds	3988323	3989585	-	MPDKNC_04174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SV60
contig_1	cds	3989866	3990828	-	MPDKNC_04175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZQ4
contig_1	cds	3990966	3992252	-	MPDKNC_04176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RRC0
contig_1	cds	3992418	3993059	-	MPDKNC_04177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE33434
contig_1	cds	3993229	3994086	-	MPDKNC_04178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZV4
contig_1	cds	3994265	3994627	-	MPDKNC_04179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SFF3
contig_1	cds	3994817	3995341	+	MPDKNC_04180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2C1FF
contig_1	cds	3995377	3996360	-	MPDKNC_04181	568.0	1.3e-203	0.954	0.997	0.987	UniRef:UniRef90_A0A165IQW1
contig_1	cds	3996335	3997858	-	MPDKNC_04182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE372E0
contig_1	cds	3997872	3998945	-	MPDKNC_04183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24048
contig_1	ncRNA-region	3999045	3999151	-	-	83.5	7.3e-15	-	-	-	RFAM:RF00162
contig_1	cds	3999691	4000005	+	MPDKNC_04184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RCU2
contig_1	cds	4000059	4000952	+	MPDKNC_04185	607.0	1.9e-219	1.0	0.958	0.990	UniRef:UniRef90_A0A5D4RAI9
contig_1	cds	4001347	4002951	-	MPDKNC_04186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0G0Q1
contig_1	cds	4003008	4003187	+	MPDKNC_04187	-	-	-	-	-	-
contig_1	cds	4003322	4003879	-	MPDKNC_04188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RPN9
contig_1	cds	4004190	4007447	-	MPDKNC_04189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E8AB
contig_1	cds	4007444	4008097	-	MPDKNC_04190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RNQ4
contig_1	cds	4008151	4009290	-	MPDKNC_04191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE35B63
contig_1	cds	4009315	4010451	-	MPDKNC_04192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A66C
contig_1	cds	4010487	4011365	-	MPDKNC_04193	549.0	4.1e-197	0.966	1.0	0.982	UniRef:UniRef90_A0A0M0G0D4
contig_1	cds	4011362	4012543	-	MPDKNC_04194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE27E04
contig_1	cds	4012708	4014822	-	MPDKNC_04195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE340EF
contig_1	cds	4015092	4016297	+	MPDKNC_04196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RRK2
contig_1	cds	4016311	4017264	+	MPDKNC_04197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE21EF4
contig_1	cds	4017299	4017970	+	MPDKNC_04198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1573B
contig_1	cds	4018020	4018463	-	MPDKNC_04199	289.0	5.2e-99	1.0	1.0	0.973	UniRef:UniRef90_A0A5D4RPN2
contig_1	cds	4019262	4020932	-	MPDKNC_04200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F60E2B
contig_1	cds	4020937	4021377	-	MPDKNC_04201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1874F
contig_1	cds	4021610	4022479	-	MPDKNC_04202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RM64
contig_1	cds	4022545	4023375	-	MPDKNC_04203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RRE5
contig_1	cds	4023695	4025764	+	MPDKNC_04204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE23D82
contig_1	cds	4025921	4026427	-	MPDKNC_04205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0FZX3
contig_1	cds	4026463	4027146	-	MPDKNC_04206	436.0	4.1e-154	1.0	0.912	0.996	UniRef:UniRef90_A0A0M0G1G9
contig_1	cds	4027322	4027507	+	MPDKNC_04207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RS36
contig_1	cds	4027588	4028091	-	MPDKNC_04208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RPM2
contig_1	cds	4028140	4029441	-	MPDKNC_04209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RN13
contig_1	cds	4029687	4029872	-	MPDKNC_04210	-	-	-	-	-	-
contig_1	cds	4030577	4031323	+	MPDKNC_04211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2CF11
